stage,validation_level,optimism_correction_method,dataset,model_class,model_family,model_id,strategy_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,anchor_horizon_year,tail_extrapolation_capable_flag,extrapolation_role,horizon_id,horizon_year,horizon_label,interpretation_tier,primary_supported_flag,interpretation_note,calibration_target,mean_calibration_reference,mean_predicted_risk,mean_calibration_difference,calibration_intercept_offset,calibration_intercept_free,calibration_slope,calibration_known_n,calibration_case_weight,calibration_nonevent_weight,binary_outcome_support_flag,calibration_minimum_n_flag,calibration_support_flag,calibration_fit_success_flag,calibration_offset_converged_flag,calibration_slope_converged_flag,calibration_offset_boundary_flag,calibration_slope_boundary_flag,calibration_regression_suppressed_flag,observed_case_support_flag,observed_nonevent_support_flag,observed_horizon_information_flag,partial_binary_outcome_support_flag,beyond_last_event_flag,beyond_last_followup_flag,descriptive_projection_flag,horizon_data_status,descriptive_value_status,calibration_failure_reason,calibration_offset_message,calibration_slope_message
Stage 5,apparent,none,SNU,non_cure,exponential,SNU__base__exponential,exponential,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,Year 10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.4043373841814879,-0.07788741692348733,-0.34065266356051094,-4.547896641520976,-9.869768904097576,39,67.82980803463508,139.69724599108676,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.07805734820506195,-0.005303323586063904,-0.07352503565130891,-2.977724831294719,-0.1747912158479053,177,15.13261048377649,192.86158803929874,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,Year 2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.1254279221627843,-0.0038988138746496315,-0.03358633051118774,7.196265707248697,4.743084778321542,156,25.27722423401656,182.7093446781843,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,Year 3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.16331327587694855,0.0056574565285058,0.043868229372476,3.5001222835176478,3.120455792351899,146,35.14440154714632,172.84216736505414,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,Year 4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.19542660046469418,-0.01199656761574508,-0.07399687701310477,2.3031066202830335,2.681548278682878,131,38.15161492783529,169.82221878193658,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,Year 5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.22347158469914888,-0.012661493780046357,-0.07024258704161306,-0.5972109236478125,0.5770647545789751,98,43.84558790843426,163.68146611728733,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.24842929165837063,-0.001220504722958371,0.0016863559557776277,-0.8365230522272649,0.24653619549508082,66,51.39483791803662,156.1322161076853,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2709356361207554,-0.023726849185343124,-0.12092968499906064,-1.937643676770899,-0.8320651945880836,58,51.39483791803662,156.1322161076852,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.29143438129113414,0.035015585966866436,0.1872208688651301,2.4016810410074387,3.4403493726237584,50,67.82980803463508,139.69724599108673,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_9,9,Year 9,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3102513160561858,0.016198651201814795,NA,NA,NA,41,67.82980803463508,139.69724599108676,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,slope_boundary,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,loglogistic,SNU__base__loglogistic,loglogistic,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,Year 10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3276346707434919,-0.001184703485491323,NA,NA,NA,39,67.82980803463508,139.69724599108676,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,slope_boundary,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.08417110827460086,-0.011417083655602817,-0.15642361078011263,-3.248949359183481,-0.2944366933599464,177,15.13261048377649,192.86158803929874,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,Year 2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.13255294029975373,-0.01102383201161905,-0.09789592012313665,11.97981526657815,7.452070349641774,156,25.27722423401656,182.7093446781843,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,Year 3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.16840856317118516,5.621692342691886e-4,0.005877071515598354,6.495210582804443,5.069532993138674,146,35.14440154714632,172.84216736505414,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,Year 4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.19731320882079173,-0.013883175971842632,-0.08751633071727716,4.7924290634937154,4.479875158226251,131,38.15161492783529,169.82221878193658,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,Year 5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.22167667333136137,-0.010866582412258852,-0.06047310824626261,-0.08477065363765265,0.9806573896028419,98,43.84558790843426,163.68146611728733,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.24279937410263983,0.004409412832772436,0.029496954823529164,-0.6728893715552602,0.38412111208072314,66,51.39483791803662,156.1322161076853,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.26147519670292774,-0.014266409767515476,-0.07276661776554548,-2.699305559230305,-1.52735108116684,58,51.39483791803662,156.1322161076852,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.27822923368690167,0.048220733571098906,0.24261051375511566,4.838954685894189,5.768889010276855,50,67.82980803463508,139.69724599108673,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_9,9,Year 9,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2934290658965834,0.033020901361417165,NA,NA,NA,41,67.82980803463508,139.69724599108676,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,slope_boundary,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,lognormal,SNU__base__lognormal,lognormal,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,Year 10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.30734317535932537,0.0191067918986752,NA,NA,NA,39,67.82980803463508,139.69724599108676,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,slope_boundary,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,weibull,SNU__base__weibull,weibull,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.07674164119238308,-0.003987616573385033,-0.05550634913772391,-2.7677058560780994,-0.08932637521808325,177,15.13261048377649,192.86158803929874,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,weibull,SNU__base__weibull,weibull,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,Year 2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.12267938109504282,-0.0011502728069081453,-0.008620273793973935,8.722442926082739,5.458259070117552,156,25.27722423401656,182.7093446781843,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,weibull,SNU__base__weibull,weibull,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,Year 3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.16033330123199946,0.00863743117345489,0.06515904602027994,4.312905225052247,3.571230216011676,146,35.14440154714632,172.84216736505414,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,weibull,SNU__base__weibull,weibull,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,Year 4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.1930753301704414,-0.009645297321492302,-0.05987140003238777,2.7247966891047697,2.9494914317185925,131,38.15161492783529,169.82221878193658,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,weibull,SNU__base__weibull,weibull,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,Year 5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2223728476714654,-0.011562756752362874,-0.06416185059344752,-0.6111448225412052,0.5632010134367789,98,43.84558790843426,163.68146611728733,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,weibull,SNU__base__weibull,weibull,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.24904376728316546,-0.0018349803477532012,-0.001173359007594824,-0.7253121573769896,0.3473445288150558,66,51.39483791803662,156.1322161076853,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,weibull,SNU__base__weibull,weibull,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2736074555132418,-0.02639866857782952,-0.1329892018011261,-1.7450914193508875,-0.6464293168645703,58,51.39483791803662,156.1322161076852,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,SNU,non_cure,weibull,SNU__base__weibull,weibull,SNU__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2964218626674755,0.030028104590525073,0.1640935682618165,3.062794572876984,4.279171514351605,50,67.82980803463508,139.69724599108673,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
