dataset,comparison_scope,comparison_family,comparison_id,prediction_level,model_class,model_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,benchmark_core_id,benchmark_label,assignment_variable,variant_id,variant_label,sensitivity_method,analysis_variant,evaluation_mode,risk_estimator,horizon_id,horizon_year,horizon_days,interpretation_tier,primary_supported_flag,interpretation_note,horizon_support_label,supported_for_reporting,projection_flag,reporting_status,remission_component_available,eventfree_component_available,component_mode,component_note,threshold_id,threshold,threshold_label,positive_rule,n_subjects,n_event_by_horizon,n_remission_by_horizon,n_known_nonevent_by_horizon,n_evaluable_by_horizon,n_unknown_due_to_early_followup_loss,n_predicted_positive,n_predicted_negative,n_predicted_positive_evaluable,n_predicted_negative_evaluable,tp_count,fp_count,tn_count,fn_count,mean_predicted_transition_risk,min_predicted_transition_risk,max_predicted_transition_risk,mean_predicted_remission_risk,mean_predicted_eventfree_prob,mean_risk_difference_from_main_signed,mean_risk_difference_from_main_absolute,positive_classification_rate,positive_classification_rate_evaluable,false_positive_rate,false_positive_burden,false_positive_burden_known_nonevent,false_positive_per_100,specificity,ppv,tpr,event_prevalence_all,event_prevalence_evaluable,remission_prevalence_all,net_benefit,net_benefit_evaluable,standardized_net_benefit,evaluation_rule
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CoxPH,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,54,8,3,28,36,18,41,13,25,11,7,18,10,1,0.18289457455792546,0.06326262281638328,0.3038394403958542,0,0.8171054254420745,0,0,0.7592592592592593,0.6944444444444444,0.6428571428571429,0.3333333333333333,0.6428571428571429,33.33333333333333,0.35714285714285715,0.28,0.875,0.14814814814814814,0.2222222222222222,0.05555555555555555,0.09259259259259259,0.1388888888888889,0.625,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,54,8,3,31,39,15,41,13,27,12,7,20,11,1,0.17922924978686058,0.06282812650390247,0.2968462954844751,0.07954157299734026,0.7412291772157992,-0.0036653247710648523,0.0036653247710648523,0.7592592592592593,0.6923076923076923,0.6451612903225806,0.37037037037037035,0.6451612903225806,37.03703703703704,0.3548387096774194,0.25925925925925924,0.875,0.14814814814814814,0.20512820512820512,0.05555555555555555,0.08847736625514402,0.1225071225071225,0.5972222222222222,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CoxPH,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,54,8,3,28,36,18,37,17,22,14,7,15,13,1,0.18289457455792546,0.06326262281638328,0.3038394403958542,0,0.8171054254420745,0,0,0.6851851851851852,0.6111111111111112,0.5357142857142857,0.2777777777777778,0.5357142857142857,27.77777777777778,0.4642857142857143,0.3181818181818182,0.875,0.14814814814814814,0.2222222222222222,0.05555555555555555,0.08061002178649236,0.12091503267973856,0.5441176470588235,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,54,8,3,31,39,15,37,17,24,15,7,17,14,1,0.17922924978686058,0.06282812650390247,0.2968462954844751,0.07954157299734026,0.7412291772157992,-0.0036653247710648523,0.0036653247710648523,0.6851851851851852,0.6153846153846154,0.5483870967741935,0.3148148148148148,0.5483870967741935,31.48148148148148,0.45161290322580644,0.2916666666666667,0.875,0.14814814814814814,0.20512820512820512,0.05555555555555555,0.07407407407407407,0.10256410256410256,0.5,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CoxPH,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,54,8,3,28,36,18,31,23,19,17,6,13,15,2,0.18289457455792546,0.06326262281638328,0.3038394403958542,0,0.8171054254420745,0,0,0.5740740740740741,0.5277777777777778,0.4642857142857143,0.24074074074074073,0.4642857142857143,24.074074074074073,0.5357142857142857,0.3157894736842105,0.75,0.14814814814814814,0.2222222222222222,0.05555555555555555,0.05092592592592592,0.07638888888888888,0.34375,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,54,8,3,31,39,15,31,23,20,19,6,14,17,2,0.17922924978686058,0.06282812650390247,0.2968462954844751,0.07954157299734026,0.7412291772157992,-0.0036653247710648523,0.0036653247710648523,0.5740740740740741,0.5128205128205128,0.45161290322580644,0.25925925925925924,0.45161290322580644,25.925925925925924,0.5483870967741935,0.3,0.75,0.14814814814814814,0.20512820512820512,0.05555555555555555,0.046296296296296294,0.06410256410256411,0.3125,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CoxPH,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_2,2,730.5,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,sensitivity,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,54,12,12,1,13,41,54,0,13,0,12,1,0,0,0.32989879074125605,0.12363451287689664,0.5187526033495604,0,0.670101209258744,0,0,1,1,1,0.018518518518518517,1,1.8518518518518516,0,0.9230769230769231,1,0.2222222222222222,0.9230769230769231,0.2222222222222222,0.2212475633528265,0.9190283400809717,0.9956140350877193,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_2,2,730.5,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,sensitivity,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_1,0.05,5%,Classify as high risk when predicted risk >= threshold,54,12,12,13,25,29,54,0,25,0,12,13,0,0,0.3019119210428384,0.1198202755619096,0.46850286453878365,0.4304307683626041,0.2676573105945575,-0.027986869698417613,0.027986869698417613,1,1,1,0.24074074074074073,1,24.074074074074073,0,0.48,1,0.2222222222222222,0.48,0.2222222222222222,0.20955165692007796,0.4526315789473684,0.9429824561403509,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CoxPH,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_2,2,730.5,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,sensitivity,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,54,12,12,1,13,41,54,0,13,0,12,1,0,0,0.32989879074125605,0.12363451287689664,0.5187526033495604,0,0.670101209258744,0,0,1,1,1,0.018518518518518517,1,1.8518518518518516,0,0.9230769230769231,1,0.2222222222222222,0.9230769230769231,0.2222222222222222,0.22016460905349794,0.9145299145299146,0.9907407407407408,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_2,2,730.5,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,sensitivity,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_2,0.1,10%,Classify as high risk when predicted risk >= threshold,54,12,12,13,25,29,54,0,25,0,12,13,0,0,0.3019119210428384,0.1198202755619096,0.46850286453878365,0.4304307683626041,0.2676573105945575,-0.027986869698417613,0.027986869698417613,1,1,1,0.24074074074074073,1,24.074074074074073,0,0.48,1,0.2222222222222222,0.48,0.2222222222222222,0.19547325102880658,0.4222222222222222,0.8796296296296297,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CoxPH,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_2,2,730.5,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,sensitivity,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,54,12,12,1,13,41,47,7,12,1,11,1,0,1,0.32989879074125605,0.12363451287689664,0.5187526033495604,0,0.670101209258744,0,0,0.8703703703703703,0.9230769230769231,1,0.018518518518518517,1,1.8518518518518516,0,0.9166666666666666,0.9166666666666666,0.2222222222222222,0.9230769230769231,0.2222222222222222,0.20043572984749455,0.832579185520362,0.9019607843137255,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_2,2,730.5,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,sensitivity,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_3,0.15,15%,Classify as high risk when predicted risk >= threshold,54,12,12,13,25,29,46,8,21,4,10,11,2,2,0.3019119210428384,0.1198202755619096,0.46850286453878365,0.4304307683626041,0.2676573105945575,-0.027986869698417613,0.027986869698417613,0.8518518518518519,0.84,0.8461538461538461,0.2037037037037037,0.8461538461538461,20.37037037037037,0.15384615384615385,0.47619047619047616,0.8333333333333334,0.2222222222222222,0.48,0.2222222222222222,0.14923747276688454,0.3223529411764706,0.6715686274509804,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CoxPH,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,cause_specific_cox,main_censoring_mirror,main_censoring,CoxPH_main_mirror,year_2,2,730.5,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,sensitivity,TRUE,FALSE,supported,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,54,12,12,1,13,41,40,14,11,2,10,1,0,2,0.32989879074125605,0.12363451287689664,0.5187526033495604,0,0.670101209258744,0,0,0.7407407407407407,0.8461538461538461,1,0.018518518518518517,1,1.8518518518518516,0,0.9090909090909091,0.8333333333333334,0.2222222222222222,0.9230769230769231,0.2222222222222222,0.18055555555555555,0.75,0.8125,event by horizon OR observed event-free through horizon; remission before horizon remains censored/unknown
PNU,cause_specific_formula,cause_specific,PNU__interaction,individualized,Stage9_cause_specific,CauseSpecificCox,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,PNU__interaction__cause_specific,Cause-specific sensitivity: Interaction,cause_specific_cox,remission_sensitive,remission_sensitive,CauseSpecificCox,year_2,2,730.5,sensitivity,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,sensitivity,TRUE,FALSE,supported,TRUE,TRUE,full_cause_specific_decomposition,transition_remission_eventfree_decomposition_available,threshold_4,0.2,20%,Classify as high risk when predicted risk >= threshold,54,12,12,13,25,29,39,15,19,6,10,9,4,2,0.3019119210428384,0.1198202755619096,0.46850286453878365,0.4304307683626041,0.2676573105945575,-0.027986869698417613,0.027986869698417613,0.7222222222222222,0.76,0.6923076923076923,0.16666666666666666,0.6923076923076923,16.666666666666664,0.3076923076923077,0.5263157894736842,0.8333333333333334,0.2222222222222222,0.48,0.2222222222222222,0.14351851851851852,0.31000000000000005,0.6458333333333334,event by horizon OR remission by horizon OR observed transition-free through horizon; early right censoring before horizon remains unknown
